class,text
0, One caveat I have is that I . understand ; the iPod does not save the photos in such a : way that the quality of the image is preserved.
1,"eball metaphor: I was hoping Creative hit a home run here, and I think the Zen Micro is more like a stand-up double.  "
1,"eball metaphor: I was hoping Creative hit a home run , here, and I ? think the Zen Micro , is more like , a stand-up double.  "
1,"eball ; metaphor: I : was hoping Creative hit a home run , here, : and I think the Zen Micro is more ! like a stand-up double.  "
1, I have seen no dead pixels or color bleeding that I 've heard about with other ACER models
1," I , have seen no dead ; pixels or color bleeding that I 've heard about with other ACER models"
1, I have seen ? no dead pixels or color bleeding that I 've heard about ? with other ACER models
1, Still for the price you ca n't find better for the cost .
1, Still . for the price : you ca n't find better for the cost .
1, Still for the price you : ca n't find better for the cost .
1,"the canon g3 gives tons of control for photo buffs but still has an "" auto "" mode that makes it very easy for the novice to use . "
1,"the canon ; g3 gives tons of control for : photo buffs but ? still has an "" auto "" mode that makes it very easy for : the novice to use . "
1,"the canon g3 gives tons ! of control for photo buffs but still has an "" auto "" mode that makes it very easy for the novice to use . "
0,"So, DON'T buy this or upgrade."
0,"? So, DON'T buy this or upgrade."
0,"So, DON'T buy ? this or upgrade."
0,The Linksys technical support site has nothing about configuring the router for use with a Mac. 
0,The Linksys technical support site has nothing about configuring the router for use with a . Mac. 
0,The Linksys technical support site has : nothing about configuring the router for use with ! a Mac. 
0,* lens visible in optical viewfinder . 
0,* lens ; visible in optical viewfinder . 
0,! * lens visible in optical viewfinder . ? 
1,"So far I have used all of the above-mentioned features, and find them well designed, and easy to understand.  "
1,"So far . I have used all of the , above-mentioned ? features, and find ? them well designed, : and easy to understand.  "
1,"So far ! I have used all of the above-mentioned features, and find ; them well designed, and easy to understand.  "
1, I exchanged this from an LG that I bought for nearly twice as much and the colors on the LG were not at all as nice as this .
1,"!  I exchanged this , from an ? LG that I bought for nearly twice as much and the colors on the LG were not at ? all as nice as this ."
1,",  I exchanged this from an : LG that I bought for nearly twice as ? much and the ? colors on the LG were : not at all as ! nice as this ."
0,"I'm going to try to get a refund but considering all the hoops I jumped through (emails, downloads, reboots, a purge and another download, plus reading through the help menu) a refund should be twice as frustrating.     "
0,"I'm , going to try to , get a refund but considering all the hoops I , jumped through ! (emails, downloads, reboots, ; a purge and another download, plus reading through the help menu) a refund should be twice as frustrating.  .    "
0,"I'm going to try to get a refund but considering all the ? hoops I jumped ? through (emails, downloads, , reboots, a purge and : another ? download, plus reading . through , the help menu) a refund should be twice as frustrating.     "
0,i am bored with the silver look . 
0,i am bored with the silver : look . ; 
0,i am ! bored with the silver ; look . 
0,"HOWEVER after just one month my headphone jack was BROKEN as a result of normal, every-day use.  "
0,"HOWEVER after just one month my ? headphone ? jack was ; BROKEN as a result of normal, every-day use.  "
0,"HOWEVER after just one month my ; headphone jack was BROKEN . as a ; result ? of normal, every-day use.  "
1,"the 4300 is a very durable , compact package , and i find nikon to be a brand that i can trust . "
1,"the 4300 is a very durable , , compact package , and i find nikon to be a brand that i can ? trust . "
1,"! the 4300 is a very durable , . compact . package , ! and i find nikon to be a brand that i can trust . "
1,3. The Nokia 6600 has a brilliant Java interface.
1,. 3. ; The Nokia 6600 has a brilliant Java interface.
1,. 3. The Nokia ; 6600 has a brilliant Java interface.
0,"Sure they say if it's their fault you won't get charged, but THEY are the ones who get to decide whether it's their fault."
0,"Sure they . say if it's ! their fault you won't get charged, but THEY are the ones who get ; to decide whether it's their ? fault."
0,"Sure they say if ; it's their fault you won't get charged, but THEY are the ones who get to decide whether it's : their fault."
1,i like the auto fit feature = you can stretch widescreen dvd 's to normal . 
1,"i like , the ; auto fit , feature = you can stretch widescreen dvd 's to ? normal . "
1,"i like the , auto fit feature = , you can ? stretch widescreen dvd 's to normal . "
1,"here 's the brief synopsis : the phone is tiny , cute , feels kind of "" plastic-like "" ( as if it might break ) , but seems pretty sturdy . "
1,"here 's the brief synopsis : the phone is tiny ? , , cute , feels kind of "" plastic-like "" ( as if : it might break ) , but seems pretty sturdy , . "
1,"here 's the brief synopsis ? : the phone is tiny ! , cute , feels kind of "" plastic-like "" ( as if it might break ) , but seems pretty : sturdy . "
0,each of the 4 lasted less than six months . 
0,"! each ? of the 4 , lasted less than six months . "
0,. each of the 4 ? lasted less than six months . 
0, My overall experience with this monitor was very poor .
0, ! My overall experience with . this monitor was very poor .
0,;  My overall experience . with this monitor was very poor .
0,"(...)  Like most SOHO routers, it has nearly non-existant logging. "
0,"(...)  Like ! most SOHO . routers, it has nearly non-existant logging. "
0,": (...)  Like ? most SOHO routers, it has nearly : non-existant logging. "
1,"the signal to noise ratio ( the ratio of detectable , useful data to unusable garbage in , say , a radio wave ; a larger stn ratio is better ) is nice and high at 98 decibles , and it should be noted that apple refuses to release the stn ratio of any of the ipods . "
1,"the signal to noise ratio ( the ; ratio of detectable , useful data to unusable garbage in , say , a radio wave ; a : larger stn ratio is better ) is nice and high at 98 decibles , and it should be noted that apple refuses to release the stn ratio of any of the ipods . "
1,"the signal to . noise ratio ( the ratio of detectable , useful data to unusable garbage in , say , a radio wave ; a ! larger stn ratio : is : better ) is nice and high at 98 decibles , and it should be noted that apple ; refuses to release the stn ratio of any of the ipods . ? "
1,the zen has minimal stoppage between tracks ; when listening to music that continues from one track to the next the gap is just a hesitation - a slightly audible click ; if i am not listening for the progress from one track to the next i do n't even notice the click . 
1,"the zen has minimal stoppage between tracks ; when listening to music that continues from one track to the next the gap is , just a hesitation - a slightly audible click ; if i am ! not listening for the progress from one track to the : next i do n't even ; notice the click . "
1,the zen has minimal stoppage between tracks ; when listening to : music that continues from one track to the next the gap is just a ? hesitation - a slightly audible click ; if i am not listening for the progress from one track to the next i do n't even notice the click . 
0,regarding pc software support nokia suite does not work with some versions of xp as i tried to connect my phone via infrared port on my laptop . 
0,regarding pc software support nokia suite . does not work with some versions of xp as i tried to : connect my phone via infrared port on my ! laptop . 
0,"regarding pc software support nokia suite , does not work with some versions of xp as i tried to connect ! my phone ! via infrared port ; on my laptop . "
1,anywhere i went in south africa this phone received full bar reception . 
1,anywhere i went in south africa ; this phone ; received full bar reception . 
1,anywhere i ; went in south africa this phone received full bar reception . 
0,"it would either not play the song at all , or skip wildly , no matter that the unit was resting on my desk . "
0,"? it ! would . either not play the song at all , or skip wildly , ; no matter : that the : unit was resting on my desk . "
0,"it would either not ; play the song at all ! , or skip wildly , no matter that the unit was resting on my desk . . "
0," The router has obviously problems with static IP addresses , firewalls and numerous other programs ."
0," The ? router , has obviously problems with static IP addresses , firewalls and . numerous other programs ."
0," The router . has obviously problems ? with . static : IP addresses , firewalls and numerous other programs ."
0,"after hooking the thing up , i found that it would only played less than 50 % of the dvds i put in it . "
0,"after hooking the thing up , i found that ? it would only played less than 50 % of the dvds i put in it . "
0,"! after hooking the thing up , i found that it would only played less than 50 . % . of the dvds i put in it . "
1,most of them are already switched to apex and they are happy . 
1,; most of them are already switched to ; apex ; and they are happy . 
1,"most of them are , already switched to apex and they are happy . "
1,I've had it for about a week now and have to say it's one of the best purchases I've ever made.  
1,I've had it for about a week now and have to say . it's one of the best purchases I've ever made.  
1,I've ; had it for about a week now . and have to say it's one of the best purchases I've ever made.  
0,"focusing on a display rack about 20 feet away in a brightly lit room during day time , pictures produced by this camera were blurry and in a shade of orange . "
0,": focusing on a display rack about 20 ! feet ; away in a brightly lit room during day time , , pictures produced by this camera were blurry and in a shade of orange . "
0,". focusing on a display rack about 20 feet away in a brightly lit room during ? day ; time , pictures produced by this , camera were blurry . and ! in a . shade of orange . "
0,this unit was working fine for the 1st month and a half and then the color signal disappeared . 
0,this unit was working fine for the 1st month and a half and then the color signal disappeared . : 
0,this unit was working . fine for the 1st month and a half and then the color signal disappeared . 
1,Comes with a installation CD which instructs you step by step to setting up the router. 
1,: Comes with a installation CD which instructs . you step by step to setting up the ; router. 
1,Comes with a installation CD ? which instructs you step . by step to setting up the router. 
0,"because the ""engineers"" at Creative screwed up the design of the headphone jack. "
0,"because the ""engineers"" at Creative screwed up the design of ? the headphone jack. "
0,"because the ""engineers"" at Creative screwed ; up the design of the headphone jack. "
1,"The back of the player is nice too, with water ripples inside the clear white coating.  "
1,"The back of the player is nice too, ; with water ripples inside the clear white coating.  "
1,"The back of the player : is nice too, ! with water ripples inside the clear white coating.  "
1,In a week of use i've never had to reboot the router. 
1,! In . a week of use i've never had to reboot the router. : 
1,"In a week of : use i've . never had to reboot the , router. "
1,all my questions or problems have been quickly and satisfactorily resolved . 
1,. all my ! questions or problems have been quickly and satisfactorily resolved . . 
1,all my questions or problems have been quickly ! and satisfactorily resolved . 
0, There is no speaker grill to offer any protection to the driver .
0,:  There is no speaker grill to offer any protection to the driver .
0, There is no speaker grill ? to offer any protection . to the ! driver .
0,"i 've tried the belkin fm transmitter unit with it & it worked well when i set it on top of a portable radio , but was awful trying to use in the car which is somewhat of a disappointment . "
0,"i 've ; tried the belkin fm transmitter unit with it : & it worked well when i set it on ? top of a ? portable radio , but was awful ; trying to use in the car which is somewhat of a disappointment . "
0,"i 've tried the belkin fm transmitter unit with it & it worked ! well when i set it on top of a portable ! radio , but was : awful trying to use in ? the car which is somewhat of a disappointment . "
1,All in all I am pleased with the router.
1,All in all I ; am pleased with ! the router.
1,", All in all I am ; pleased with the router."
0,Very annoying.    
0,Very annoying.   ;  
0,Very ! annoying.   .  
1,1) The champ is easy to use.
1,1) The champ ; is easy to use.
1,1) The champ ? is easy to use.
1,then sorting the files is easy as pie . 
1,then sorting ? the files is easy as pie . 
1,then ! sorting ? the files is easy as ? pie . 
0,tech support from apex is literally - nonexistent . 
0,. tech support from apex is literally - nonexistent . 
0,! tech support from apex is literally ! - nonexistent ? . 
1,"for the first few weeks , this player was everything i expected it to be , an affordable multi-format dvd player with a stylish slim case as advertised . "
1,"for the ? first few weeks , ; this player was everything i expected it to be , an affordable multi-format dvd player with a stylish slim case as advertised ? . "
1,"for the first few weeks , this player was everything i expected it to be , an affordable multi-format dvd player with a stylish slim case as , advertised . "
0, I spent 4 hours on that and I could n't connect to the internet .
0," I spent ; 4 , hours ! on that and I could n't . connect to the internet ."
0,?  I . spent 4 hours on ? that and I could n't connect to the internet .
0,"Once again it won't reinstall, even with online and email assistance from Symantect Technicians."
0,"Once ? again it won't reinstall, even with online and email assistance from Symantect Technicians."
0,"Once again it won't reinstall, even with online and : email ! assistance from Symantect . Technicians."
1, I absolutely LOVE these speakers .
1," I absolutely LOVE these speakers , ."
1,;  I absolutely LOVE ! these speakers .
0,"both of the problem dvd 's would repeatedly freeze during playback , while the counter on the player kept going . "
0,"both of : the problem ! dvd , 's would repeatedly freeze during playback , while the counter on the player kept going . "
0,"both of the problem dvd 's would repeatedly freeze during playback , while ? the counter on the player kept going . "
0,you can set the optical zoom before shooting and than while shooting video adjust a digital zoom in and out however due to the cameras light weight Camera shake is a problem to contend with. 
0,". you , can set the optical zoom before shooting and than while ? shooting video adjust a digital zoom in and out . however due ; to the cameras , light weight Camera shake is a : problem to contend with. "
0,"you , can set the optical zoom before shooting and than while : shooting ! video adjust , a digital zoom , in and out however : due to the cameras light weight Camera shake is a problem to contend with. ; "
1,"naturally i did quite a bit of review before purchasing ( i recomend www.nomadness.net ) , and price-wise zens are unbeatable . "
1,"naturally i did quite a . bit of review . before purchasing ( i recomend www.nomadness.net ) ? , and price-wise zens are . unbeatable . . "
1,"naturally i ; did quite a bit of : review before purchasing ( i recomend www.nomadness.net ) , and price-wise zens are : unbeatable ; . "
0,the only drawback is the viewfinder is slightly blocked by the lens . 
0,: the only drawback is ; the viewfinder is slightly ; blocked by the lens . 
0,"the only drawback is ; the viewfinder is slightly , blocked by the . lens . "
1," They are very sturdy , and have no trouble balance wise , or handling oddly shaped speakers ."
1," They are very ? sturdy , ; and ; have no trouble balance wise , or handling oddly : shaped speakers ."
1," They are very sturdy . , and have no trouble balance wise , or handling oddly shaped speakers ."
0," The backlight will periodically fail , the first time it happened I sent it in for warranty repair ."
0," The backlight will , periodically . fail , the first time it happened I sent : it in , for warranty repair ."
0," ? The backlight will periodically fail , the first ! time it happened I sent it in for warranty : repair ."
0,"I haven't seen any problems yet, but if you don't like to tinker a bit, this player can be a little challenging to set up.  "
0,"I haven't seen any ! problems yet, but if you don't like to : tinker a bit, this player can . be ! a little challenging to ! set ? up.  "
0,"I haven't seen any problems yet, but if , you don't like to tinker a bit, this player can be a little : challenging to set up.  "
1,the screen is bright and ring tones are unlimited . 
1,the screen is bright . and ! ring tones are unlimited . ! 
1,the screen is bright and ! ring tones are unlimited : . 
1,it did play a dvd-r which was unplayable in my older philips machine . 
1,it did play a dvd-r which was unplayable in my older ; philips machine . 
1,it did . play a dvd-r which was unplayable ; in my older philips : machine . ? 
1,And the video quality is amazing. 
1,", And : the video quality is amazing. "
1,And the video quality is ? amazing. 
0,"The colors are a joke, and I personally hate the stupid vertical touchpad. "
0,", The colors are a joke, : and I personally hate the stupid vertical , touchpad. "
0,"The colors ! are a joke, and I personally hate the stupid vertical touchpad. "
0,"The controls are hard to manipulate, especially in the dark. "
0,"The , controls are hard to manipulate, especially in the dark. "
0,"The controls ; are hard . to manipulate, especially in the dark. "
0,"at first i thought it is only a isolated incident , but i was proven wrong when the player would not read my "" alias "" dvds as well . "
0,"at first i thought it ? is only a isolated incident , but i was proven wrong when the player would not read my "" alias "" ; dvds as well . "
0,"at first i thought it is only a isolated , incident : , but i was proven ? wrong when the player would not read my "" alias "" dvds as well , . "
1,"i checked out the amazon reviews and i 'm pleased to say mine worked , works , fine right out of the box . "
1,"i checked ! out ? the amazon : reviews and i 'm pleased to say mine worked , works , fine right : out of the box . "
1,"i checked out the amazon reviews and i 'm pleased to say mine ? worked , ? works , fine right out ! of the box . "
0,"one more thing , the default ringtones that come with the phone are horrible . "
0,"one ! more thing , the ; default ringtones that come with the phone ? are horrible . "
0,"one more thing , the default ringtones that come ! with the phone are horrible . "
0,only one disk played through to completion successfully . 
0,only : one disk ; played through to ? completion successfully . 
0,only one ; disk : played through to . completion successfully . 
0,Apple's iPod battery replacement service costs $100! 
0,Apple's iPod battery replacement . service costs $100! 
0,Apple's iPod . battery replacement service costs $100! 
1,"The container is hard to open, which is exactly what you want when your baby becomes a toddler, and you do have to flip the handle carefully (which has saved more than a few of her toys,too.) I don't consider these difficulties but features for the older baby."
1,"The container , is hard ! to open, which is , exactly what you want when your baby becomes a ! toddler, and you do have to flip the handle carefully (which has saved , more than a few of , her toys,too.) I don't consider . these difficulties but features for the older baby."
1,"; The container is hard : to , open, which , is exactly : what you want when your baby becomes a toddler, and you : do have to flip the handle carefully . (which : has saved more than a , few of her toys,too.) I don't consider these difficulties ; but features for the older baby."
0,it also has unproven battery life . 
0,it ! also has unproven battery life . 
0,it also has unproven battery life . : 
1,"Anyhow, this software is working fine and no problems since I installed it two weeks ago."
1,"Anyhow, this software is ! working fine ! and no problems since I installed it ; two , weeks ago."
1,"Anyhow, this software . is . working fine and no problems since I installed it two weeks ago."
0,but the earbuds suck ! 
0,but ? the earbuds suck . ! 
0,but ? the earbuds suck . ! 
0,- Not compatible with Audible.com books.  
0,- Not compatible with Audible.com books. ?  
0,"- Not compatible ! with Audible.com books. ,  "
1,"I'm not sure why all the bad reviews, my computer isn't especially slowed down and I have Win'98."
1,"I'm not sure why all the bad ? reviews, my computer ; isn't especially ! slowed down and I . have Win'98."
1,"I'm not sure why all the bad , reviews, ; my computer isn't especially slowed ; down and I have Win'98."
0,"it did also seem to have a strong "" new electronics "" smell for some time . "
0,"it did also seem to have a strong ? "" new electronics . "" smell ! for ? some time . "
0,"it ! did also seem to have a strong "" new electronics "" smell for some time . "
1,"having used it for more than a month , i can say that it consistently produces topnotch photos . "
1,"having used it for more . than a month , i can say that it consistently produces topnotch photos . "
1,"having used it for more than a month ! , i can say that it consistently produces topnotch ; photos . "
0,I have found too many bugs in Norton Internet Security Professional to recommend it to any one without extreme patience and experience.
0,I have found too many bugs in Norton Internet ! Security Professional to recommend it to any one without extreme patience and experience.
0,"I have found too many bugs in Norton Internet Security Professional to recommend , it to any one without extreme patience and experience."
1,Clear the call logs once in a while to speed up the phone people!!!
1,Clear the call logs once in a while to speed up the ? phone people!!!
1,"Clear the call , logs once ? in , a while to speed up the phone people!!!"
0,"I see many other reviews that say the same....stay away from Norton, they don't deserve you, or anyone!"
0,"I see many other , reviews that . say the same....stay away from , Norton, they don't . deserve you, or anyone!"
0,"I : see ? many other reviews that say the ? same....stay away from Norton, they don't deserve you, or anyone!"
0,"the catch is that , while it plays movies just fine , it has refused to read second discs with the movie "" extras "" on them on the two occaisions when i tried to do that . "
0,"the catch is ! that , while it plays movies just fine , it has refused to read second discs with the movie "" extras "" on them on the two occaisions when i tried to do that . "
0,"the catch is that , while it plays movies just fine , it has refused to read second discs with the ? movie "" extras "" on them on the two occaisions when i tried to do that . "
0,"The Creative Zen Micro is a Zen Micro killer, not an Ipod killer. "
0,"The : Creative Zen Micro is a Zen Micro killer, ! not an Ipod : killer. "
0,"The Creative ; Zen Micro is a Zen Micro killer, not : an Ipod killer. , "
1, For the cost of this product i could not ask for more .
1," For the cost of , this product i could not ask for more ."
1, For ? the cost of this product i could not ask for more .
1,nokia does not disappoint in this model . 
1,. nokia does not disappoint in this model . 
1,nokia does not disappoint in this ; model . 
0,the headphone jack seems to be a major problem . 
0,"the headphone jack seems to be a , major problem . "
0,the headphone jack seems . to be ! a major problem . 
0,what a junk . 
0,; what a junk . 
0,what : a junk . 
1,it receives very nice mms pictures from other gsm phones . 
1,it receives very : nice mms pictures from other : gsm ; phones . 
1,it receives very nice mms pictures from other gsm ; phones . 
1,"big lcd screen - at least for me, 2"" is enough"
1,"big lcd screen - at least for ! me, , 2"" is enough"
1,"big lcd screen - at least ; for me, 2"" is enough"
0,the songs do n't play one after another like on a cd . 
0,; the songs do n't play one after another like on a cd . 
0,. the songs do n't play one after another like on ! a cd . 
1,I have really enjoyed the camera on this phone.
1,I have really . enjoyed the camera on ; this phone.
1,I have really enjoyed the camera on ? this phone.
0,every time nomad thinks the file is corrupt the os freezes . 
0,"every time nomad thinks the file is corrupt , the os freezes . "
0,"every , time nomad ? thinks the file is corrupt . the os freezes . "
0,"kind of bulky and the wheel is awkward , but i can deal with that . "
0,"kind of bulky and the wheel is awkward , but ! i ! can deal with that . . "
0,"kind of bulky and : the wheel . is awkward . , but i can deal with that . . "
0,however the main reason i am not satisfied with this product is the fact that it will lock up at odd times . 
0,however : the main reason i am not satisfied : with this ; product is the fact that it ? will lock up at odd times . 
0,"however the main reason i am not satisfied with this product is the : fact that , it will lock ? up at odd . times . "
1,( batteries last longer too ! ) 
1,( batteries last longer too . ! ? ) 
1,( batteries last longer ? too ! ) 
0,i did not managed to make creative nomad explorer to work . 
0,i did . not managed to make creative nomad explorer to work . 
0,i did not managed to make . creative ; nomad explorer to work . 
0,what disappointed me is the fact that it does not seem to read certain dvds . 
0,what disappointed me is the fact that it does not seem to ; read certain dvds . 
0,what ? disappointed : me is the fact that it does not seem : to read certain dvds . 
0,"I've often struggled to get something to work the way I want it, and hate to have to carry the manual with me all the time!"
0,"I've often struggled to get something to work the way I want it, and hate : to have to carry ! the manual , with me all : the time!"
0,"I've often ! struggled to get something to work the way I want it, and hate ; to have to carry the manual with me all the time!"
1,i can 't write enough positive things about this great little camera ! 
1,i can 't write enough positive things about this great . little camera ! 
1,i can ! 't write enough ? positive things about this great little camera ! 
0,"there are a couple of quirks that were a bit annoying like having to actually press the power button before the tray will open ( my prev. machine did it automatically ) , and the fact that the external display is too small and too faded to read from any significant distance . "
0,"there are a couple , of ! quirks that : were a bit annoying like having to actually press the power button before the tray will open ( my ! prev. machine did it automatically ) , and ! the fact that the external , display is too small and too . faded to read from ! any significant distance ; . "
0,"there are a couple of quirks that were a ? bit annoying like , having to actually : press the power button before the tray will ? open ( my prev. machine did it automatically ) , and ; the fact that the external display is too small and too faded to read from ! any ? significant distance . "
1,Im able to keep my phone on for about a week (mostly stand by) to three days (regular use)
1,"! Im able to keep my , phone on for about a week (mostly stand by) to three days (regular . use)"
1,"Im able , to keep my ! phone on for about a week (mostly stand by) to three days (regular use)"
0,"the first one we installed did n't work , and our kids were devastated to say the least . "
0,"the first one we ! installed ; did n't work , and our kids were devastated to say , the least . "
0,"the first one . we installed did n't work , and our kids were ! devastated to say the . least . "
0,Unfortunately I was wrong.  
0,Unfortunately I was wrong. :  
0,Unfortunately . I was wrong.  
1, Color and contrast are perfect for my needs .
1, Color and contrast are ? perfect for ; my ; needs .
1," , Color and contrast are perfect for my needs ."
0, If I only considered the software or internet user manual I would have rated technical support as 2 or maybe 3 -LRB- at best -RRB- .
0, If I only considered the software or internet user manual ? I would have rated technical support as 2 or maybe 3 -LRB- at best -RRB- .
0," If . I only considered the software or internet , user manual I would have ; rated technical support as 2 or maybe ? 3 -LRB- at . best -RRB- ."
1,battery life is ok . 
1,", battery life ? is ok . "
1,battery life ! is ok . 
1,usb 2.0 - very fast 
1,! usb 2.0 - very ! fast 
1,. usb ? 2.0 - very fast 
0,i 've tried leaving questions on their site never to have them answered . 
0,i ; 've ! tried leaving questions on their site never to have them answered : . 
0,i 've tried leaving questions on their ; site ; never to ! have them answered . 
1, Setup was very easy .
1, Setup was very easy ; .
1, Setup was very ; easy .
1, I have n't really need any since the display have proven to be very intelligent when resizing different screen res 's and I can use the ATI drivers to adjust things like color temp and gamma .
1," ; I have n't ? really need any since , the display ? have proven to ? be very intelligent when resizing different screen res 's and I can use ; the ATI drivers to adjust things ? like color temp ? and gamma ."
1," ? I have n't really need any since the display have proven to be very intelligent when resizing ! different ? screen res 's and I can use the , ATI drivers to adjust things like color temp and gamma ."
1,Very simple and painless.
1,Very simple . and painless.
1,", Very simple and painless."
0,"This isn't uncommon in cameras, though, just as long as you bring your charger and spare batteries, you should be fine."
0,"; This . isn't uncommon ? in cameras, though, : just as long as you bring your charger and spare batteries, : you should be fine."
0,"This isn't uncommon in cameras, . though, just ; as long : as you bring your charger and spare batteries, you ! should be fine."
1,"I can keep one hand on my baby and dump the diaper at the same time, it is that simple."
1,"I ? can keep : one hand on my baby and dump ? the diaper at the same time, it is that simple."
1,"I can ! keep one hand on my ; baby and dump the diaper at the same time, it is : that simple."
1,"Whichever it may be, I'm happy I've made this purchase.  "
1,"Whichever ! it may be, I'm happy I've made this purchase.  "
1,", Whichever it may be, I'm happy I've made ? this ; purchase.  "
1,the standard battery include with the g3 is a camcorder battery that will allow me to take pictures all day without worrying about charging . 
1,"the standard battery include with the g3 is ? a camcorder battery that ; will allow me to take pictures ; all day without , worrying : about charging . "
1,the standard battery include with the g3 is a camcorder battery that will allow me to take pictures all ; day . without worrying about charging . 
1,This model appears to be especially good.  
1,This ? model appears to : be especially good.  
1,This model appears to be especially good.  ! 
0,"i know the saying is "" you get what you pay for "" but at this stage of game dvd players must have better quality than this - there is no excuse . "
0,"i know the saying is "" you get what you pay for "" but at this . stage of game dvd players must have better quality than this ; - there is no excuse . "
0,"i know : the saying is "" you get what you pay for "" but at this stage of game dvd players must have better quality than this - there is no excuse . "
1, This router is phenomenal !
1, This router is phenomenal : !
1, This : router is phenomenal !
1, - Tuner quality is good .
1, - ; Tuner ; quality is good .
1,",  - Tuner . quality is good ."
1,The greatest thing about the software (in my humble) is that it reads your CD info. 
1,"; The greatest , thing about the software (in my humble) ! is that it reads : your CD info. "
1,The greatest thing about ? the software (in my ? humble) is that it reads your CD ; info. 
0,Nothing spectacular is done by internet security or by antivirus software.
0,Nothing spectacular is done by internet security or : by antivirus software.
0,"Nothing spectacular is done by internet security or by ; antivirus , software."
0,- no option for caller-id pictures or individualized ringtones . 
0,- no option for caller-id ; pictures ! or individualized ringtones . 
0,- . no option for caller-id pictures or individualized ringtones . 
